parent0_code,parent0_name,parent1_code,parent1_name,parent2_code,parent2_name,year,gender,age_group,diagnosis_count,patient_count,prevalence,denominator,gender_EN,parent0_name_EN,short_name,parent2_name_EN
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F45,Somatoformsed häired,2015,M,20-29,47,21,0.00774050866199778,2713,M,Mental and behavioural disorders,Mental health disorders,Somatoform disorders
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F52,Mitteorgaanilised seksuaaldüsfunktsioonid,2015,M,20-29,50,17,0.00626612605971249,2713,M,Mental and behavioural disorders,Mental health disorders,Sexual dysfunction not due to a substance or known physiological condition
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F48,Muud neurootilised häired,2015,N,20-29,16,7,0.00215185982170304,3253,F,Mental and behavioural disorders,Mental health disorders,Other nonpsychotic mental disorders
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I84,Hemorroidid e päraku veenikomud,2015,N,20-29,151,64,0.01967414694128496,3253,F,Diseases of the circulatory system,Circulatory system,Hemorrhoids
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F43,Rasked stressreaktsioonid ja kohanemishäired,2015,N,20-29,97,33,0.01014448201660006,3253,F,Mental and behavioural disorders,Mental health disorders,"Reaction to severe stress, and adjustment disorders"
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F33,Korduv depressiivne häire e korduv depressioon,2015,N,20-29,350,52,0.01598524438979403,3253,F,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, recurrent"
F00-F99,Psüühika- ja käitumishäired,F20-F29,"Skisofreenia, skisotüüpsed ja luululised häired",F20,Skisofreenia,2015,N,20-29,191,7,0.00215185982170304,3253,F,Mental and behavioural disorders,Mental health disorders,Schizophrenia
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F51,Mitteorgaanilised unehäired,2015,N,20-29,55,24,0.00737780510298186,3253,F,Mental and behavioural disorders,Mental health disorders,Sleep disorders not due to a substance or known physiological condition
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F45,Somatoformsed häired,2015,N,20-29,70,30,0.00922225637872732,3253,F,Mental and behavioural disorders,Mental health disorders,Somatoform disorders
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F32,Depressiivne episood e. depressioon,2015,N,20-29,669,117,0.03596679987703658,3253,F,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, single episode"
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F40,Foobsed ärevushäired e. foobiad,2015,N,20-29,51,11,0.00338149400553335,3253,F,Mental and behavioural disorders,Mental health disorders,Phobic anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F70-F79,Vaimne alaareng,F70,Kerge vaimne alaareng,2015,N,20-29,35,7,0.00215185982170304,3253,F,Mental and behavioural disorders,Mental health disorders,Mild intellectual disabilities
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I83,Alajäsemete vaariksid e veenikomud,2015,N,20-29,56,27,0.00830003074085459,3253,F,Diseases of the circulatory system,Circulatory system,Varicose veins of lower extremities
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F06,"Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest",2015,N,20-29,21,7,0.00215185982170304,3253,F,Mental and behavioural disorders,Mental health disorders,Other mental disorders due to known physiological condition
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I49,Muud südamerütmitused e arütmiad,2015,N,20-29,64,26,0.00799262219489701,3253,F,Diseases of the circulatory system,Circulatory system,Other cardiac arrhythmias
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I10,Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi,2015,N,20-29,101,22,0.0067629880110667,3253,F,Diseases of the circulatory system,Circulatory system,Essential (primary) hypertension
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F41,Muud ärevushäired,2015,N,20-29,630,111,0.03412234860129112,3253,F,Mental and behavioural disorders,Mental health disorders,Other anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F20-F29,"Skisofreenia, skisotüüpsed ja luululised häired",F20,Skisofreenia,2015,M,30-39,602,16,0.00469897209985315,3405,M,Mental and behavioural disorders,Mental health disorders,Schizophrenia
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I10,Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi,2015,M,30-39,1359,267,0.07841409691629955,3405,M,Diseases of the circulatory system,Circulatory system,Essential (primary) hypertension
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F32,Depressiivne episood e. depressioon,2015,M,30-39,444,82,0.02408223201174743,3405,M,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, single episode"
F00-F99,Psüühika- ja käitumishäired,F70-F79,Vaimne alaareng,F70,Kerge vaimne alaareng,2015,M,30-39,104,20,0.00587371512481644,3405,M,Mental and behavioural disorders,Mental health disorders,Mild intellectual disabilities
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F33,Korduv depressiivne häire e korduv depressioon,2015,M,30-39,360,45,0.013215859030837,3405,M,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, recurrent"
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I48,Kodade virvendus ja laperdus,2015,M,30-39,167,20,0.00587371512481644,3405,M,Diseases of the circulatory system,Circulatory system,Atrial fibrillation and flutter
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F45,Somatoformsed häired,2015,M,30-39,120,29,0.00851688693098384,3405,M,Mental and behavioural disorders,Mental health disorders,Somatoform disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F40,Foobsed ärevushäired e. foobiad,2015,M,30-39,67,6,0.00176211453744493,3405,M,Mental and behavioural disorders,Mental health disorders,Phobic anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F41,Muud ärevushäired,2015,M,30-39,442,87,0.02555066079295154,3405,M,Mental and behavioural disorders,Mental health disorders,Other anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F51,Mitteorgaanilised unehäired,2015,M,30-39,93,39,0.01145374449339207,3405,M,Mental and behavioural disorders,Mental health disorders,Sleep disorders not due to a substance or known physiological condition
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I84,Hemorroidid e päraku veenikomud,2015,M,30-39,154,69,0.02026431718061674,3405,M,Diseases of the circulatory system,Circulatory system,Hemorrhoids
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I49,Muud südamerütmitused e arütmiad,2015,M,30-39,78,39,0.01145374449339207,3405,M,Diseases of the circulatory system,Circulatory system,Other cardiac arrhythmias
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F43,Rasked stressreaktsioonid ja kohanemishäired,2015,M,30-39,118,27,0.0079295154185022,3405,M,Mental and behavioural disorders,Mental health disorders,"Reaction to severe stress, and adjustment disorders"
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F07,"Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist",2015,M,30-39,94,13,0.00381791483113069,3405,M,Mental and behavioural disorders,Mental health disorders,Personality and behavioral disorders due to known physiological condition
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I11,Südamekahjustusega hüpertooniatõbi,2015,M,30-39,517,79,0.02320117474302496,3405,M,Diseases of the circulatory system,Circulatory system,Hypertensive heart disease
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F06,"Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest",2015,M,30-39,21,8,0.00234948604992657,3405,M,Mental and behavioural disorders,Mental health disorders,Other mental disorders due to known physiological condition
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I83,Alajäsemete vaariksid e veenikomud,2015,M,30-39,54,20,0.00587371512481644,3405,M,Diseases of the circulatory system,Circulatory system,Varicose veins of lower extremities
F00-F99,Psüühika- ja käitumishäired,F10-F19,Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired,F10,Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired,2015,M,30-39,171,59,0.01732745961820851,3405,M,Mental and behavioural disorders,Mental health disorders,Alcohol related disorders
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I50,Südamepuudulikkus,2015,M,30-39,44,9,0.0026431718061674,3405,M,Diseases of the circulatory system,Circulatory system,Heart failure
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I80,Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik,2015,M,30-39,18,6,0.00176211453744493,3405,M,Diseases of the circulatory system,Circulatory system,Phlebitis and thrombophlebitis
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F52,Mitteorgaanilised seksuaaldüsfunktsioonid,2015,M,30-39,68,19,0.00558002936857562,3405,M,Mental and behavioural disorders,Mental health disorders,Sexual dysfunction not due to a substance or known physiological condition
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I84,Hemorroidid e päraku veenikomud,2015,N,30-39,315,131,0.02192835621024439,5974,F,Diseases of the circulatory system,Circulatory system,Hemorrhoids
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F41,Muud ärevushäired,2015,N,30-39,1420,239,0.04000669568128557,5974,F,Mental and behavioural disorders,Mental health disorders,Other anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F43,Rasked stressreaktsioonid ja kohanemishäired,2015,N,30-39,413,86,0.01439571476397723,5974,F,Mental and behavioural disorders,Mental health disorders,"Reaction to severe stress, and adjustment disorders"
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F32,Depressiivne episood e. depressioon,2015,N,30-39,1610,268,0.0448610646133244,5974,F,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, single episode"
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F40,Foobsed ärevushäired e. foobiad,2015,N,30-39,122,19,0.00318044861064613,5974,F,Mental and behavioural disorders,Mental health disorders,Phobic anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F70-F79,Vaimne alaareng,F70,Kerge vaimne alaareng,2015,N,30-39,122,25,0.00418480080348175,5974,F,Mental and behavioural disorders,Mental health disorders,Mild intellectual disabilities
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F06,"Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest",2015,N,30-39,152,17,0.00284566454636759,5974,F,Mental and behavioural disorders,Mental health disorders,Other mental disorders due to known physiological condition
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I10,Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi,2015,N,30-39,864,166,0.02778707733511885,5974,F,Diseases of the circulatory system,Circulatory system,Essential (primary) hypertension
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I50,Südamepuudulikkus,2015,N,30-39,54,8,0.00133913625711416,5974,F,Diseases of the circulatory system,Circulatory system,Heart failure
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F45,Somatoformsed häired,2015,N,30-39,280,103,0.01724137931034482,5974,F,Mental and behavioural disorders,Mental health disorders,Somatoform disorders
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F33,Korduv depressiivne häire e korduv depressioon,2015,N,30-39,1267,135,0.02259792433880147,5974,F,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, recurrent"
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I11,Südamekahjustusega hüpertooniatõbi,2015,N,30-39,210,43,0.00719785738198861,5974,F,Diseases of the circulatory system,Circulatory system,Hypertensive heart disease
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F07,"Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist",2015,N,30-39,119,11,0.00184131235353197,5974,F,Mental and behavioural disorders,Mental health disorders,Personality and behavioral disorders due to known physiological condition
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I80,Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik,2015,N,30-39,48,15,0.00251088048208905,5974,F,Diseases of the circulatory system,Circulatory system,Phlebitis and thrombophlebitis
F00-F99,Psüühika- ja käitumishäired,F10-F19,Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired,F10,Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired,2015,N,30-39,31,15,0.00251088048208905,5974,F,Mental and behavioural disorders,Mental health disorders,Alcohol related disorders
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I83,Alajäsemete vaariksid e veenikomud,2015,N,30-39,203,81,0.01355875460328088,5974,F,Diseases of the circulatory system,Circulatory system,Varicose veins of lower extremities
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F48,Muud neurootilised häired,2015,N,30-39,79,28,0.00468697689989956,5974,F,Mental and behavioural disorders,Mental health disorders,Other nonpsychotic mental disorders
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F51,Mitteorgaanilised unehäired,2015,N,30-39,244,61,0.01021091396049548,5974,F,Mental and behavioural disorders,Mental health disorders,Sleep disorders not due to a substance or known physiological condition
I00-I99,Vereringeelundite haigused,I20-I25,Südame isheemiatõved,I20,Stenokardia e rinnaangiin e rinnaahistus,2015,N,30-39,22,8,0.00133913625711416,5974,F,Diseases of the circulatory system,Circulatory system,Angina pectoris
F00-F99,Psüühika- ja käitumishäired,F20-F29,"Skisofreenia, skisotüüpsed ja luululised häired",F20,Skisofreenia,2015,N,30-39,426,25,0.00418480080348175,5974,F,Mental and behavioural disorders,Mental health disorders,Schizophrenia
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I49,Muud südamerütmitused e arütmiad,2015,N,30-39,250,103,0.01724137931034482,5974,F,Diseases of the circulatory system,Circulatory system,Other cardiac arrhythmias
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I11,Südamekahjustusega hüpertooniatõbi,2015,M,40-49,2098,275,0.09720749381406858,2829,M,Diseases of the circulatory system,Circulatory system,Hypertensive heart disease
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F32,Depressiivne episood e. depressioon,2015,M,40-49,531,93,0.03287380699893955,2829,M,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, single episode"
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F45,Somatoformsed häired,2015,M,40-49,142,32,0.0113114174620007,2829,M,Mental and behavioural disorders,Mental health disorders,Somatoform disorders
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I50,Südamepuudulikkus,2015,M,40-49,160,33,0.01166489925768823,2829,M,Diseases of the circulatory system,Circulatory system,Heart failure
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F52,Mitteorgaanilised seksuaaldüsfunktsioonid,2015,M,40-49,132,30,0.01060445387062566,2829,M,Mental and behavioural disorders,Mental health disorders,Sexual dysfunction not due to a substance or known physiological condition
I00-I99,Vereringeelundite haigused,I20-I25,Südame isheemiatõved,I20,Stenokardia e rinnaangiin e rinnaahistus,2015,M,40-49,151,43,0.01519971721456345,2829,M,Diseases of the circulatory system,Circulatory system,Angina pectoris
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I48,Kodade virvendus ja laperdus,2015,M,40-49,310,35,0.01237186284906327,2829,M,Diseases of the circulatory system,Circulatory system,Atrial fibrillation and flutter
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F48,Muud neurootilised häired,2015,M,40-49,32,12,0.00424178154825026,2829,M,Mental and behavioural disorders,Mental health disorders,Other nonpsychotic mental disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F41,Muud ärevushäired,2015,M,40-49,530,93,0.03287380699893955,2829,M,Mental and behavioural disorders,Mental health disorders,Other anxiety disorders
I00-I99,Vereringeelundite haigused,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I69,Peaajuveresoonte haiguse jääknähud,2015,M,40-49,49,14,0.00494874513962531,2829,M,Diseases of the circulatory system,Circulatory system,Sequelae of cerebrovascular disease
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I49,Muud südamerütmitused e arütmiad,2015,M,40-49,186,63,0.02226935312831389,2829,M,Diseases of the circulatory system,Circulatory system,Other cardiac arrhythmias
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I10,Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi,2015,M,40-49,2634,433,0.15305761753269706,2829,M,Diseases of the circulatory system,Circulatory system,Essential (primary) hypertension
I00-I99,Vereringeelundite haigused,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I63,Peaajuinfarkt,2015,M,40-49,41,8,0.00282785436550017,2829,M,Diseases of the circulatory system,Circulatory system,Cerebral infarction
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F40,Foobsed ärevushäired e. foobiad,2015,M,40-49,47,7,0.00247437256981265,2829,M,Mental and behavioural disorders,Mental health disorders,Phobic anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F43,Rasked stressreaktsioonid ja kohanemishäired,2015,M,40-49,70,20,0.00706963591375044,2829,M,Mental and behavioural disorders,Mental health disorders,"Reaction to severe stress, and adjustment disorders"
F00-F99,Psüühika- ja käitumishäired,F70-F79,Vaimne alaareng,F70,Kerge vaimne alaareng,2015,M,40-49,135,16,0.00565570873100035,2829,M,Mental and behavioural disorders,Mental health disorders,Mild intellectual disabilities
I00-I99,Vereringeelundite haigused,I20-I25,Südame isheemiatõved,I25,Krooniline südame isheemiatõbi,2015,M,40-49,220,52,0.01838105337575115,2829,M,Diseases of the circulatory system,Circulatory system,Chronic ischemic heart disease
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F06,"Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest",2015,M,40-49,92,16,0.00565570873100035,2829,M,Mental and behavioural disorders,Mental health disorders,Other mental disorders due to known physiological condition
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I84,Hemorroidid e päraku veenikomud,2015,M,40-49,209,74,0.02615765288087663,2829,M,Diseases of the circulatory system,Circulatory system,Hemorrhoids
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I83,Alajäsemete vaariksid e veenikomud,2015,M,40-49,54,23,0.008130081300813,2829,M,Diseases of the circulatory system,Circulatory system,Varicose veins of lower extremities
F00-F99,Psüühika- ja käitumishäired,F10-F19,Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired,F10,Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired,2015,M,40-49,373,75,0.02651113467656415,2829,M,Mental and behavioural disorders,Mental health disorders,Alcohol related disorders
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I80,Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik,2015,M,40-49,14,11,0.00388829975256274,2829,M,Diseases of the circulatory system,Circulatory system,Phlebitis and thrombophlebitis
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F51,Mitteorgaanilised unehäired,2015,M,40-49,190,40,0.01413927182750088,2829,M,Mental and behavioural disorders,Mental health disorders,Sleep disorders not due to a substance or known physiological condition
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F07,"Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist",2015,M,40-49,115,25,0.00883704489218805,2829,M,Mental and behavioural disorders,Mental health disorders,Personality and behavioral disorders due to known physiological condition
F00-F99,Psüühika- ja käitumishäired,F20-F29,"Skisofreenia, skisotüüpsed ja luululised häired",F20,Skisofreenia,2015,M,40-49,376,21,0.00742311770943796,2829,M,Mental and behavioural disorders,Mental health disorders,Schizophrenia
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F33,Korduv depressiivne häire e korduv depressioon,2015,M,40-49,432,44,0.01555319901025097,2829,M,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, recurrent"
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F06,"Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest",2015,N,40-49,197,37,0.00579937304075235,6380,F,Mental and behavioural disorders,Mental health disorders,Other mental disorders due to known physiological condition
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F07,"Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist",2015,N,40-49,112,26,0.00407523510971786,6380,F,Mental and behavioural disorders,Mental health disorders,Personality and behavioral disorders due to known physiological condition
F00-F99,Psüühika- ja käitumishäired,F10-F19,Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired,F10,Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired,2015,N,40-49,131,29,0.00454545454545454,6380,F,Mental and behavioural disorders,Mental health disorders,Alcohol related disorders
F00-F99,Psüühika- ja käitumishäired,F20-F29,"Skisofreenia, skisotüüpsed ja luululised häired",F20,Skisofreenia,2015,N,40-49,801,47,0.0073667711598746,6380,F,Mental and behavioural disorders,Mental health disorders,Schizophrenia
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F32,Depressiivne episood e. depressioon,2015,N,40-49,1905,337,0.05282131661442006,6380,F,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, single episode"
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F33,Korduv depressiivne häire e korduv depressioon,2015,N,40-49,2207,248,0.03887147335423197,6380,F,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, recurrent"
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F40,Foobsed ärevushäired e. foobiad,2015,N,40-49,142,31,0.00485893416927899,6380,F,Mental and behavioural disorders,Mental health disorders,Phobic anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F41,Muud ärevushäired,2015,N,40-49,2041,347,0.05438871473354232,6380,F,Mental and behavioural disorders,Mental health disorders,Other anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F43,Rasked stressreaktsioonid ja kohanemishäired,2015,N,40-49,495,92,0.01442006269592476,6380,F,Mental and behavioural disorders,Mental health disorders,"Reaction to severe stress, and adjustment disorders"
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F45,Somatoformsed häired,2015,N,40-49,445,134,0.02100313479623824,6380,F,Mental and behavioural disorders,Mental health disorders,Somatoform disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F48,Muud neurootilised häired,2015,N,40-49,157,48,0.00752351097178683,6380,F,Mental and behavioural disorders,Mental health disorders,Other nonpsychotic mental disorders
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F51,Mitteorgaanilised unehäired,2015,N,40-49,532,127,0.01990595611285266,6380,F,Mental and behavioural disorders,Mental health disorders,Sleep disorders not due to a substance or known physiological condition
F00-F99,Psüühika- ja käitumishäired,F70-F79,Vaimne alaareng,F70,Kerge vaimne alaareng,2015,N,40-49,101,22,0.00344827586206896,6380,F,Mental and behavioural disorders,Mental health disorders,Mild intellectual disabilities
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I10,Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi,2015,N,40-49,3674,638,0.1,6380,F,Diseases of the circulatory system,Circulatory system,Essential (primary) hypertension
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I11,Südamekahjustusega hüpertooniatõbi,2015,N,40-49,2143,317,0.04968652037617555,6380,F,Diseases of the circulatory system,Circulatory system,Hypertensive heart disease
I00-I99,Vereringeelundite haigused,I20-I25,Südame isheemiatõved,I20,Stenokardia e rinnaangiin e rinnaahistus,2015,N,40-49,72,29,0.00454545454545454,6380,F,Diseases of the circulatory system,Circulatory system,Angina pectoris
I00-I99,Vereringeelundite haigused,I20-I25,Südame isheemiatõved,I25,Krooniline südame isheemiatõbi,2015,N,40-49,52,19,0.00297805642633228,6380,F,Diseases of the circulatory system,Circulatory system,Chronic ischemic heart disease
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I48,Kodade virvendus ja laperdus,2015,N,40-49,175,25,0.00391849529780564,6380,F,Diseases of the circulatory system,Circulatory system,Atrial fibrillation and flutter
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I49,Muud südamerütmitused e arütmiad,2015,N,40-49,581,169,0.02648902821316614,6380,F,Diseases of the circulatory system,Circulatory system,Other cardiac arrhythmias
