parent0_code,parent0_name,parent1_code,parent1_name,parent2_code,parent2_name,year,gender,age_group,diagnosis_count,patient_count,prevalence,denominator,gender_EN,parent0_name_EN,short_name,parent2_name_EN
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I10,Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi,2012,M,10-19,305,69,0.01026022304832713,6725,M,Diseases of the circulatory system,Circulatory system,Essential (primary) hypertension
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F33,Korduv depressiivne häire e korduv depressioon,2012,M,10-19,20,6,8.921933085502e-4,6725,M,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, recurrent"
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I11,Südamekahjustusega hüpertooniatõbi,2012,M,10-19,9,6,8.921933085502e-4,6725,M,Diseases of the circulatory system,Circulatory system,Hypertensive heart disease
F00-F99,Psüühika- ja käitumishäired,F70-F79,Vaimne alaareng,F70,Kerge vaimne alaareng,2012,M,10-19,41,16,0.00237918215613382,6725,M,Mental and behavioural disorders,Mental health disorders,Mild intellectual disabilities
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F45,Somatoformsed häired,2012,M,10-19,126,94,0.01397769516728624,6725,M,Mental and behavioural disorders,Mental health disorders,Somatoform disorders
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I84,Hemorroidid e päraku veenikomud,2012,M,10-19,18,9,0.00133828996282527,6725,M,Diseases of the circulatory system,Circulatory system,Hemorrhoids
F00-F99,Psüühika- ja käitumishäired,F10-F19,Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired,F10,Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired,2012,M,10-19,26,21,0.00312267657992565,6725,M,Mental and behavioural disorders,Mental health disorders,Alcohol related disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F40,Foobsed ärevushäired e. foobiad,2012,M,10-19,43,7,0.00104089219330855,6725,M,Mental and behavioural disorders,Mental health disorders,Phobic anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F48,Muud neurootilised häired,2012,M,10-19,9,6,8.921933085502e-4,6725,M,Mental and behavioural disorders,Mental health disorders,Other nonpsychotic mental disorders
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F32,Depressiivne episood e. depressioon,2012,M,10-19,130,44,0.00654275092936802,6725,M,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, single episode"
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F07,"Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist",2012,M,10-19,17,9,0.00133828996282527,6725,M,Mental and behavioural disorders,Mental health disorders,Personality and behavioral disorders due to known physiological condition
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I49,Muud südamerütmitused e arütmiad,2012,M,10-19,122,75,0.01115241635687732,6725,M,Diseases of the circulatory system,Circulatory system,Other cardiac arrhythmias
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F51,Mitteorgaanilised unehäired,2012,M,10-19,13,9,0.00133828996282527,6725,M,Mental and behavioural disorders,Mental health disorders,Sleep disorders not due to a substance or known physiological condition
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F43,Rasked stressreaktsioonid ja kohanemishäired,2012,M,10-19,87,34,0.00505576208178438,6725,M,Mental and behavioural disorders,Mental health disorders,"Reaction to severe stress, and adjustment disorders"
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F41,Muud ärevushäired,2012,M,10-19,116,34,0.00505576208178438,6725,M,Mental and behavioural disorders,Mental health disorders,Other anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F40,Foobsed ärevushäired e. foobiad,2012,N,10-19,69,20,0.00155351871990057,12874,F,Mental and behavioural disorders,Mental health disorders,Phobic anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F10-F19,Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired,F10,Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired,2012,N,10-19,23,18,0.00139816684791051,12874,F,Mental and behavioural disorders,Mental health disorders,Alcohol related disorders
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I49,Muud südamerütmitused e arütmiad,2012,N,10-19,207,88,0.00683548236756252,12874,F,Diseases of the circulatory system,Circulatory system,Other cardiac arrhythmias
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F32,Depressiivne episood e. depressioon,2012,N,10-19,877,178,0.01382631660711511,12874,F,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, single episode"
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I83,Alajäsemete vaariksid e veenikomud,2012,N,10-19,9,6,4.660556159702e-4,12874,F,Diseases of the circulatory system,Circulatory system,Varicose veins of lower extremities
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F41,Muud ärevushäired,2012,N,10-19,372,101,0.0078452695354979,12874,F,Mental and behavioural disorders,Mental health disorders,Other anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F43,Rasked stressreaktsioonid ja kohanemishäired,2012,N,10-19,416,126,0.00978716793537362,12874,F,Mental and behavioural disorders,Mental health disorders,"Reaction to severe stress, and adjustment disorders"
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F45,Somatoformsed häired,2012,N,10-19,308,208,0.01615659468696597,12874,F,Mental and behavioural disorders,Mental health disorders,Somatoform disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F48,Muud neurootilised häired,2012,N,10-19,30,14,0.0010874631039304,12874,F,Mental and behavioural disorders,Mental health disorders,Other nonpsychotic mental disorders
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F51,Mitteorgaanilised unehäired,2012,N,10-19,23,15,0.00116513903992543,12874,F,Mental and behavioural disorders,Mental health disorders,Sleep disorders not due to a substance or known physiological condition
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I84,Hemorroidid e päraku veenikomud,2012,N,10-19,58,30,0.00233027807985086,12874,F,Diseases of the circulatory system,Circulatory system,Hemorrhoids
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F06,"Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest",2012,N,10-19,24,8,6.214074879602e-4,12874,F,Mental and behavioural disorders,Mental health disorders,Other mental disorders due to known physiological condition
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F33,Korduv depressiivne häire e korduv depressioon,2012,N,10-19,129,27,0.00209725027186577,12874,F,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, recurrent"
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I10,Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi,2012,N,10-19,105,26,0.00201957433587074,12874,F,Diseases of the circulatory system,Circulatory system,Essential (primary) hypertension
F00-F99,Psüühika- ja käitumishäired,F70-F79,Vaimne alaareng,F70,Kerge vaimne alaareng,2012,N,10-19,63,19,0.00147584278390554,12874,F,Mental and behavioural disorders,Mental health disorders,Mild intellectual disabilities
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F33,Korduv depressiivne häire e korduv depressioon,2012,M,20-29,836,132,0.00770128354725787,17140,M,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, recurrent"
F00-F99,Psüühika- ja käitumishäired,F20-F29,"Skisofreenia, skisotüüpsed ja luululised häired",F20,Skisofreenia,2012,M,20-29,508,32,0.00186697782963827,17140,M,Mental and behavioural disorders,Mental health disorders,Schizophrenia
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F32,Depressiivne episood e. depressioon,2012,M,20-29,1767,367,0.02141190198366394,17140,M,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, single episode"
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I84,Hemorroidid e päraku veenikomud,2012,M,20-29,498,214,0.01248541423570595,17140,M,Diseases of the circulatory system,Circulatory system,Hemorrhoids
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I50,Südamepuudulikkus,2012,M,20-29,27,11,6.417736289382e-4,17140,M,Diseases of the circulatory system,Circulatory system,Heart failure
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I49,Muud südamerütmitused e arütmiad,2012,M,20-29,355,147,0.00857642940490081,17140,M,Diseases of the circulatory system,Circulatory system,Other cardiac arrhythmias
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I48,Kodade virvendus ja laperdus,2012,M,20-29,66,14,8.168028004667e-4,17140,M,Diseases of the circulatory system,Circulatory system,Atrial fibrillation and flutter
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I83,Alajäsemete vaariksid e veenikomud,2012,M,20-29,108,53,0.00309218203033838,17140,M,Diseases of the circulatory system,Circulatory system,Varicose veins of lower extremities
I00-I99,Vereringeelundite haigused,I20-I25,Südame isheemiatõved,I20,Stenokardia e rinnaangiin e rinnaahistus,2012,M,20-29,31,19,0.00110851808634772,17140,M,Diseases of the circulatory system,Circulatory system,Angina pectoris
F00-F99,Psüühika- ja käitumishäired,F70-F79,Vaimne alaareng,F70,Kerge vaimne alaareng,2012,M,20-29,126,31,0.00180863477246207,17140,M,Mental and behavioural disorders,Mental health disorders,Mild intellectual disabilities
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I11,Südamekahjustusega hüpertooniatõbi,2012,M,20-29,628,164,0.00956826137689615,17140,M,Diseases of the circulatory system,Circulatory system,Hypertensive heart disease
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I10,Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi,2012,M,20-29,2497,607,0.03541423570595099,17140,M,Diseases of the circulatory system,Circulatory system,Essential (primary) hypertension
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F52,Mitteorgaanilised seksuaaldüsfunktsioonid,2012,M,20-29,256,110,0.00641773628938156,17140,M,Mental and behavioural disorders,Mental health disorders,Sexual dysfunction not due to a substance or known physiological condition
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F51,Mitteorgaanilised unehäired,2012,M,20-29,262,98,0.00571761960326721,17140,M,Mental and behavioural disorders,Mental health disorders,Sleep disorders not due to a substance or known physiological condition
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F48,Muud neurootilised häired,2012,M,20-29,75,36,0.00210035005834305,17140,M,Mental and behavioural disorders,Mental health disorders,Other nonpsychotic mental disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F45,Somatoformsed häired,2012,M,20-29,387,198,0.01155192532088681,17140,M,Mental and behavioural disorders,Mental health disorders,Somatoform disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F43,Rasked stressreaktsioonid ja kohanemishäired,2012,M,20-29,398,121,0.00705950991831972,17140,M,Mental and behavioural disorders,Mental health disorders,"Reaction to severe stress, and adjustment disorders"
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F41,Muud ärevushäired,2012,M,20-29,2069,349,0.02036172695449241,17140,M,Mental and behavioural disorders,Mental health disorders,Other anxiety disorders
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I80,Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik,2012,M,20-29,29,19,0.00110851808634772,17140,M,Diseases of the circulatory system,Circulatory system,Phlebitis and thrombophlebitis
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F40,Foobsed ärevushäired e. foobiad,2012,M,20-29,279,50,0.0029171528588098,17140,M,Mental and behavioural disorders,Mental health disorders,Phobic anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F06,"Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest",2012,M,20-29,70,21,0.00122520420070011,17140,M,Mental and behavioural disorders,Mental health disorders,Other mental disorders due to known physiological condition
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F07,"Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist",2012,M,20-29,138,29,0.00169194865810968,17140,M,Mental and behavioural disorders,Mental health disorders,Personality and behavioral disorders due to known physiological condition
F00-F99,Psüühika- ja käitumishäired,F10-F19,Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired,F10,Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired,2012,M,20-29,289,167,0.00974329054842473,17140,M,Mental and behavioural disorders,Mental health disorders,Alcohol related disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F45,Somatoformsed häired,2012,N,20-29,907,474,0.01743159752868491,27192,F,Mental and behavioural disorders,Mental health disorders,Somatoform disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F40,Foobsed ärevushäired e. foobiad,2012,N,20-29,656,111,0.00408208296557811,27192,F,Mental and behavioural disorders,Mental health disorders,Phobic anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F70-F79,Vaimne alaareng,F70,Kerge vaimne alaareng,2012,N,20-29,110,35,0.00128714327743453,27192,F,Mental and behavioural disorders,Mental health disorders,Mild intellectual disabilities
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I80,Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik,2012,N,20-29,128,42,0.00154457193292144,27192,F,Diseases of the circulatory system,Circulatory system,Phlebitis and thrombophlebitis
F00-F99,Psüühika- ja käitumishäired,F10-F19,Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired,F10,Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired,2012,N,20-29,136,48,0.00176522506619594,27192,F,Mental and behavioural disorders,Mental health disorders,Alcohol related disorders
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F07,"Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist",2012,N,20-29,66,17,6.251838776111e-4,27192,F,Mental and behavioural disorders,Mental health disorders,Personality and behavioral disorders due to known physiological condition
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F43,Rasked stressreaktsioonid ja kohanemishäired,2012,N,20-29,924,280,0.01029714621947631,27192,F,Mental and behavioural disorders,Mental health disorders,"Reaction to severe stress, and adjustment disorders"
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I50,Südamepuudulikkus,2012,N,20-29,48,15,5.516328331862e-4,27192,F,Diseases of the circulatory system,Circulatory system,Heart failure
I00-I99,Vereringeelundite haigused,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I67,Peaajuveresoonte muud haigused,2012,N,20-29,18,9,3.309796999117e-4,27192,F,Diseases of the circulatory system,Circulatory system,Other cerebrovascular diseases
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I11,Südamekahjustusega hüpertooniatõbi,2012,N,20-29,203,47,0.00172844954398352,27192,F,Diseases of the circulatory system,Circulatory system,Hypertensive heart disease
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I10,Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi,2012,N,20-29,889,233,0.00856869667549279,27192,F,Diseases of the circulatory system,Circulatory system,Essential (primary) hypertension
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F41,Muud ärevushäired,2012,N,20-29,3830,740,0.0272138864371874,27192,F,Mental and behavioural disorders,Mental health disorders,Other anxiety disorders
I00-I99,Vereringeelundite haigused,I20-I25,Südame isheemiatõved,I20,Stenokardia e rinnaangiin e rinnaahistus,2012,N,20-29,24,20,7.355104442483e-4,27192,F,Diseases of the circulatory system,Circulatory system,Angina pectoris
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I83,Alajäsemete vaariksid e veenikomud,2012,N,20-29,276,145,0.00533245072080023,27192,F,Diseases of the circulatory system,Circulatory system,Varicose veins of lower extremities
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I48,Kodade virvendus ja laperdus,2012,N,20-29,23,7,2.574286554869e-4,27192,F,Diseases of the circulatory system,Circulatory system,Atrial fibrillation and flutter
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I84,Hemorroidid e päraku veenikomud,2012,N,20-29,841,425,0.01562959694027655,27192,F,Diseases of the circulatory system,Circulatory system,Hemorrhoids
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F33,Korduv depressiivne häire e korduv depressioon,2012,N,20-29,2640,340,0.01250367755222124,27192,F,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, recurrent"
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F51,Mitteorgaanilised unehäired,2012,N,20-29,391,153,0.00562665489849955,27192,F,Mental and behavioural disorders,Mental health disorders,Sleep disorders not due to a substance or known physiological condition
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I49,Muud südamerütmitused e arütmiad,2012,N,20-29,574,258,0.00948808473080317,27192,F,Diseases of the circulatory system,Circulatory system,Other cardiac arrhythmias
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F32,Depressiivne episood e. depressioon,2012,N,20-29,4898,960,0.0353045013239188,27192,F,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, single episode"
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F06,"Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest",2012,N,20-29,84,26,9.561635775228e-4,27192,F,Mental and behavioural disorders,Mental health disorders,Other mental disorders due to known physiological condition
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F48,Muud neurootilised häired,2012,N,20-29,194,92,0.00338334804354221,27192,F,Mental and behavioural disorders,Mental health disorders,Other nonpsychotic mental disorders
F00-F99,Psüühika- ja käitumishäired,F20-F29,"Skisofreenia, skisotüüpsed ja luululised häired",F20,Skisofreenia,2012,N,20-29,573,26,9.561635775228e-4,27192,F,Mental and behavioural disorders,Mental health disorders,Schizophrenia
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I80,Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik,2012,M,30-39,129,40,0.002636783124588,15170,M,Diseases of the circulatory system,Circulatory system,Phlebitis and thrombophlebitis
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I48,Kodade virvendus ja laperdus,2012,M,30-39,398,45,0.0029663810151615,15170,M,Diseases of the circulatory system,Circulatory system,Atrial fibrillation and flutter
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F32,Depressiivne episood e. depressioon,2012,M,30-39,2205,418,0.02755438365194463,15170,M,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, single episode"
I00-I99,Vereringeelundite haigused,I20-I25,Südame isheemiatõved,I25,Krooniline südame isheemiatõbi,2012,M,30-39,68,22,0.0014502307185234,15170,M,Diseases of the circulatory system,Circulatory system,Chronic ischemic heart disease
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I49,Muud südamerütmitused e arütmiad,2012,M,30-39,446,174,0.01147000659195781,15170,M,Diseases of the circulatory system,Circulatory system,Other cardiac arrhythmias
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F07,"Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist",2012,M,30-39,160,34,0.0022412656558998,15170,M,Mental and behavioural disorders,Mental health disorders,Personality and behavioral disorders due to known physiological condition
F00-F99,Psüühika- ja käitumishäired,F10-F19,Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired,F10,Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired,2012,M,30-39,546,161,0.01061305207646671,15170,M,Mental and behavioural disorders,Mental health disorders,Alcohol related disorders
I00-I99,Vereringeelundite haigused,I30-I52,Muud südamehaigused,I50,Südamepuudulikkus,2012,M,30-39,170,31,0.0020435069215557,15170,M,Diseases of the circulatory system,Circulatory system,Heart failure
I00-I99,Vereringeelundite haigused,I20-I25,Südame isheemiatõved,I20,Stenokardia e rinnaangiin e rinnaahistus,2012,M,30-39,97,51,0.0033618984838497,15170,M,Diseases of the circulatory system,Circulatory system,Angina pectoris
F00-F99,Psüühika- ja käitumishäired,F20-F29,"Skisofreenia, skisotüüpsed ja luululised häired",F20,Skisofreenia,2012,M,30-39,1128,45,0.0029663810151615,15170,M,Mental and behavioural disorders,Mental health disorders,Schizophrenia
I00-I99,Vereringeelundite haigused,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I63,Peaajuinfarkt,2012,M,30-39,37,6,3.955174686882e-4,15170,M,Diseases of the circulatory system,Circulatory system,Cerebral infarction
F00-F99,Psüühika- ja käitumishäired,F70-F79,Vaimne alaareng,F70,Kerge vaimne alaareng,2012,M,30-39,210,36,0.0023731048121292,15170,M,Mental and behavioural disorders,Mental health disorders,Mild intellectual disabilities
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I84,Hemorroidid e päraku veenikomud,2012,M,30-39,750,317,0.02089650626235992,15170,M,Diseases of the circulatory system,Circulatory system,Hemorrhoids
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F40,Foobsed ärevushäired e. foobiad,2012,M,30-39,288,46,0.0030323005932762,15170,M,Mental and behavioural disorders,Mental health disorders,Phobic anxiety disorders
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I11,Südamekahjustusega hüpertooniatõbi,2012,M,30-39,1700,322,0.02122610415293342,15170,M,Diseases of the circulatory system,Circulatory system,Hypertensive heart disease
I00-I99,Vereringeelundite haigused,I10-I15,Kõrgvererõhkhaigused,I10,Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi,2012,M,30-39,5689,1035,0.06822676334871457,15170,M,Diseases of the circulatory system,Circulatory system,Essential (primary) hypertension
F00-F99,Psüühika- ja käitumishäired,F30-F39,Meeleoluhäired,F33,Korduv depressiivne häire e korduv depressioon,2012,M,30-39,1183,166,0.01094264996704021,15170,M,Mental and behavioural disorders,Mental health disorders,"Major depressive disorder, recurrent"
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F52,Mitteorgaanilised seksuaaldüsfunktsioonid,2012,M,30-39,337,116,0.0076466710613052,15170,M,Mental and behavioural disorders,Mental health disorders,Sexual dysfunction not due to a substance or known physiological condition
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F51,Mitteorgaanilised unehäired,2012,M,30-39,427,147,0.00969017798286091,15170,M,Mental and behavioural disorders,Mental health disorders,Sleep disorders not due to a substance or known physiological condition
F00-F99,Psüühika- ja käitumishäired,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F06,"Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest",2012,M,30-39,89,22,0.0014502307185234,15170,M,Mental and behavioural disorders,Mental health disorders,Other mental disorders due to known physiological condition
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F48,Muud neurootilised häired,2012,M,30-39,119,50,0.003295978905735,15170,M,Mental and behavioural disorders,Mental health disorders,Other nonpsychotic mental disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F45,Somatoformsed häired,2012,M,30-39,411,193,0.01272247857613711,15170,M,Mental and behavioural disorders,Mental health disorders,Somatoform disorders
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F43,Rasked stressreaktsioonid ja kohanemishäired,2012,M,30-39,455,110,0.007251153592617,15170,M,Mental and behavioural disorders,Mental health disorders,"Reaction to severe stress, and adjustment disorders"
I00-I99,Vereringeelundite haigused,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I83,Alajäsemete vaariksid e veenikomud,2012,M,30-39,125,57,0.0037574159525379,15170,M,Diseases of the circulatory system,Circulatory system,Varicose veins of lower extremities
F00-F99,Psüühika- ja käitumishäired,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F41,Muud ärevushäired,2012,M,30-39,2581,416,0.02742254449571522,15170,M,Mental and behavioural disorders,Mental health disorders,Other anxiety disorders
F00-F99,Psüühika- ja käitumishäired,F70-F79,Vaimne alaareng,F70,Kerge vaimne alaareng,2012,N,30-39,198,54,0.00199608176542342,27053,F,Mental and behavioural disorders,Mental health disorders,Mild intellectual disabilities
F00-F99,Psüühika- ja käitumishäired,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F51,Mitteorgaanilised unehäired,2012,N,30-39,877,261,0.0096477285328799,27053,F,Mental and behavioural disorders,Mental health disorders,Sleep disorders not due to a substance or known physiological condition
