parent2_code,parent2_name,parent2_name_EN,parent1_code,parent1_name,parent0_code,parent0_name,parent0_name_EN,short_name,gender,gender_EN,year,prevalence_diff,ci_low,ci_high,se,z,p_value,fold_diff_nat,fold_ci_low_nat,fold_ci_high_nat,ci_width_nat,fold_diff_reg,sig,meta_model_type
F20,Skisofreenia,Schizophrenia,F20-F29,"Skisofreenia, skisotüüpsed ja luululised häired",F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,M,M,MetaAgeCombined,-1.3030841104888031,-1.8485236648085146,-0.7576445561690918,0.27829060055290256,-4.682458221369532,2.834549719400274e-6,0.4052589322738978,0.27767637379174026,0.5914612033609933,0.313784829569253,2.4675581964079725,sig,Random-Effects
F32,Depressiivne episood e. depressioon,"Major depressive disorder, single episode",F30-F39,Meeleoluhäired,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,M,M,MetaAgeCombined,-0.11384750464189339,-0.26252741085188835,0.03483240156810158,0.07585848892263487,-1.5007879310383052,0.13341042125769628,0.9241202483911656,0.833626236581884,1.0244378067900033,0.19081157020811934,1.0821102575567803,nosig,Random-Effects
F33,Korduv depressiivne häire e korduv depressioon,"Major depressive disorder, recurrent",F30-F39,Meeleoluhäired,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,M,M,MetaAgeCombined,-0.24960915301898118,-0.40450966586575543,-0.0947086401722069,0.07903232613895449,-3.1583171749255974,0.0015868280722931183,0.8411242571326841,0.7554930213769268,0.9364613516185378,0.18096833024161108,1.1888849852088546,sig,Random-Effects
F40,Foobsed ärevushäired e. foobiad,Phobic anxiety disorders,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,M,M,MetaAgeCombined,-0.42276080247226144,-0.943854247603462,0.09833264265893915,0.2658688880211674,-1.5901100938091068,0.11180999114006983,0.7459956885005865,0.5198422334846109,1.0705355036874638,0.5506932702028529,1.34049032107672,nosig,Random-Effects
F41,Muud ärevushäired,Other anxiety disorders,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,M,M,MetaAgeCombined,0.06859598602315393,-0.11659635969259748,0.25378833173890536,0.09448762690361918,0.7259785039698831,0.4678519485259156,1.048695608527037,0.9223611419907985,1.1923339235325932,0.2699727815417946,1.048695608527037,nosig,Random-Effects
F43,Rasked stressreaktsioonid ja kohanemishäired,"Reaction to severe stress, and adjustment disorders",F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,M,M,MetaAgeCombined,-0.008506223336921087,-0.2660378658006462,0.24902541912680404,0.13139610956890124,-0.0647372541305008,0.9483832005140447,0.9941212829553197,0.8316002714312707,1.1884040435963334,0.35680377216506276,1.0059134807246095,nosig,Random-Effects
F45,Somatoformsed häired,Somatoform disorders,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,M,M,MetaAgeCombined,0.10223084341004454,-0.05610137714972313,0.2605630639698122,0.08078322959435585,1.265495869914901,0.20569362798046595,1.0734320308577125,0.9618598630846628,1.19794615524974,0.23608629216507715,1.0734320308577125,nosig,Random-Effects
F48,Muud neurootilised häired,Other nonpsychotic mental disorders,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,M,M,MetaAgeCombined,-0.4276533573200073,-0.629874906443999,-0.2254318081960156,0.10317615564321056,-4.144885556686748,3.399834646811294e-5,0.7434701075875646,0.6462324465712485,0.8553389787359172,0.2091065321646688,1.3450439900601139,sig,Random-Effects
F51,Mitteorgaanilised unehäired,Sleep disorders not due to a substance or known physiological condition,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,M,M,MetaAgeCombined,-0.27041044293643585,-0.4972097903694423,-0.0436110955034294,0.1157160790820499,-2.3368441540842224,0.019447289023986604,0.829083640148463,0.708475667346699,0.9702234163328728,0.2617477489861738,1.2061509256423528,sig,Random-Effects
F52,Mitteorgaanilised seksuaaldüsfunktsioonid,Sexual dysfunction not due to a substance or known physiological condition,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,M,M,MetaAgeCombined,0.4973837895783648,0.29165973557078007,0.7031078435859496,0.10496318076776405,4.7386501241692525,2.15146608044734e-6,1.411651324709491,1.2240476626355887,1.6280080616005599,0.40396039896497116,1.411651324709491,sig,Random-Effects
F70,Kerge vaimne alaareng,Mild intellectual disabilities,F70-F79,Vaimne alaareng,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,M,M,MetaAgeCombined,-1.2985801867956548,-1.7267956944536382,-0.8703646791376715,0.21848131447092536,-5.943667035967347,2.787154588836292e-9,0.4065260797570123,0.3021222425010612,0.5470085623438475,0.24488631984278636,2.4598667829569933,sig,Random-Effects
I10,Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi,Essential (primary) hypertension,I10-I15,Kõrgvererõhkhaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,0.0709382089462173,-0.07113151568801845,0.21300793358045306,0.07248588532996711,0.978648582731596,0.327753645602458,1.0503995541248252,0.951891130405392,1.1591023259516462,0.20721119554625422,1.0503995541248252,nosig,Random-Effects
I11,Südamekahjustusega hüpertooniatõbi,Hypertensive heart disease,I10-I15,Kõrgvererõhkhaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,-0.3116924211551081,-0.4287918233277661,-0.19459301898245004,0.059745690786322206,-5.2169858119117265,1.8185818379374615e-7,0.8056960450487018,0.7428836485331293,0.8738193636229574,0.13093571508982815,1.2411628506126688,sig,Random-Effects
I13,Südame- ja neerukahjustusega hüpertooniatõbi,Hypertensive heart and chronic kidney disease,I10-I15,Kõrgvererõhkhaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,-0.8473774639178512,-0.9544206701532876,-0.7403342576824148,0.05461488429368069,-15.515504150136932,2.7248615656298643e-54,0.5557941428376298,0.5160487730333978,0.5986006465955181,0.08255187356212035,1.7992273090437025,sig,Random-Effects
I20,Stenokardia e rinnaangiin e rinnaahistus,Angina pectoris,I20-I25,Südame isheemiatõved,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,-0.5362172797272919,-0.7265259914939783,-0.3459085679606056,0.09709806571335863,-5.522430089495797,3.343428471911122e-8,0.6895765981467646,0.604357455349346,0.7868123086804559,0.1824548533311099,1.450165221220525,sig,Random-Effects
I25,Krooniline südame isheemiatõbi,Chronic ischemic heart disease,I20-I25,Südame isheemiatõved,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,-0.7041835244835413,-0.97718685142766,-0.4311801975394225,0.13928997119209038,-5.0555220771237295,4.292149702508129e-7,0.6137897571162623,0.5079692773208679,0.7416548259135501,0.2336855485926822,1.6292223654859443,sig,Random-Effects
I48,Kodade virvendus ja laperdus,Atrial fibrillation and flutter,I30-I52,Muud südamehaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,-0.4309865995382637,-0.5207494536751411,-0.34122374540138617,0.04579821611259975,-9.410554299290558,4.935272955109216e-21,0.7417543566681719,0.6970096553489802,0.7893714547766753,0.09236179942769507,1.3481552093496578,sig,Random-Effects
I49,Muud südamerütmitused e arütmiad,Other cardiac arrhythmias,I30-I52,Muud südamehaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,0.10845245014839107,-0.0833251156568111,0.3002300159535932,0.09784749481006753,1.1083824921517806,0.26769666280915505,1.0780711908385314,0.9438796890610738,1.2313407163916699,0.2874610273305961,1.0780711908385314,nosig,Random-Effects
I50,Südamepuudulikkus,Heart failure,I30-I52,Muud südamehaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,-0.8832739895959171,-0.9748509882205311,-0.7916969909713031,0.046723817043048586,-18.904148793796537,1.0542713232484209e-79,0.5421357348731755,0.5087923950258242,0.5776642062654264,0.06887181123960218,1.8445565117265974,sig,Random-Effects
I63,Peaajuinfarkt,Cerebral infarction,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,-0.7747070115784511,-0.8801652084511329,-0.6692488147057694,0.053806191187451675,-14.398101677175083,5.318433081917798e-47,0.584507316369291,0.5433052117713971,0.6288340245721473,0.0855288128007502,1.7108425711615922,sig,Random-Effects
I67,Peaajuveresoonte muud haigused,Other cerebrovascular diseases,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,-0.5771349133649243,-0.7415968715368144,-0.41267295519303415,0.08391070421147791,-6.8779653178739455,6.071344591855729e-12,0.6702936104738738,0.5980769941155593,0.7512302406925381,0.15315324657697882,1.4918835333862654,sig,Random-Effects
I69,Peaajuveresoonte haiguse jääknähud,Sequelae of cerebrovascular disease,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,-1.0325649864795883,-1.230589805136796,-0.8345401678223805,0.10103492728397173,-10.219881522529638,1.615381932766969e-24,0.4888402602042693,0.42614319365365144,0.5607617428962076,0.13461854924255617,2.0456580224839396,sig,Random-Effects
I70,Ateroskleroos,Atherosclerosis,I70-I79,"Arterite, arterioolide ja kapillaaride haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,-0.8523427604359248,-1.0491719434540825,-0.6555135774177672,0.10042489789134965,-8.487364969572386,2.1137512413660654e-17,0.5538845645044415,0.48324545088273363,0.6348494543215498,0.1516040034388162,1.8054303443077466,sig,Random-Effects
I80,Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik,Phlebitis and thrombophlebitis,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,-0.3515794748808389,-0.49629672872458774,-0.20686222103709004,0.07383669036026179,-4.76158225897481,1.9208097347660408e-6,0.7837255985419765,0.7089241936702252,0.8664195964733893,0.1574954028031641,1.275956791331526,sig,Random-Effects
I83,Alajäsemete vaariksid e veenikomud,Varicose veins of lower extremities,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,0.12114906205950768,-0.008396671074848011,0.2506947951938634,0.06609597633231831,1.8329264318661798,0.06681351237315007,1.087600758076879,0.9941967752578228,1.1897799695263036,0.1955831942684808,1.087600758076879,nosig,Random-Effects
I84,Hemorroidid e päraku veenikomud,Hemorrhoids,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,0.19533949114974306,0.12751720160037372,0.2631617806991124,0.03460384480752857,5.645022749242133,1.6515940852300868e-8,1.1449935657320915,1.092412101832391,1.200105952111686,0.10769385027929501,1.1449935657320915,sig,Random-Effects
F01,Vaskulaarne dementsus,Vascular dementia,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,-1.4522280321886991,-1.9160780350412692,-0.9883780293361291,0.23666251344992045,-6.136282468309039,8.447490054974228e-10,0.3654565935135043,0.26497386308669285,0.5040441354730814,0.2390702723863885,2.736303073330782,sig,Random-Effects
F06,"Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest",Other mental disorders due to known physiological condition,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,-0.7816278492539142,-0.9209641229101159,-0.6422915755977124,0.0710912418571303,-10.994713678299862,4.051974556604682e-28,0.5817100565793162,0.5281559467494716,0.6406944615659573,0.11253851481648569,1.7190694723078936,sig,Random-Effects
F07,"Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist",Personality and behavioral disorders due to known physiological condition,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,-1.1546491754569215,-1.2678864659797302,-1.0414118849341127,0.05777518945042358,-19.985207948953878,7.407795739597092e-89,0.4491754005114111,0.41526769057692897,0.4858517650248315,0.07058407444790255,2.2263017940462557,sig,Random-Effects
F10,Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired,Alcohol related disorders,F10-F19,Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,-0.7094773761617675,-0.8934998429639733,-0.5254549093595617,0.093890738938955845,-7.556414873069031,4.1433085081242544e-14,0.611541632885893,0.5383066515095131,0.6947400105572265,0.15643335904771338,1.6352116458219763,sig,Random-Effects
F20,Skisofreenia,Schizophrenia,F20-F29,"Skisofreenia, skisotüüpsed ja luululised häired",F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,-1.490948185385275,-1.7640707884610611,-1.217825582309489,0.13935082747955702,-10.699241707796816,1.0261449777035165e-26,0.3557786429239815,0.29441625097448865,0.4299302173092273,0.13551396633473867,2.810736450567855,sig,Random-Effects
F32,Depressiivne episood e. depressioon,"Major depressive disorder, single episode",F30-F39,Meeleoluhäired,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,-0.1407798611872803,-0.2427387935312485,-0.038820928843312105,0.05202081933556294,-2.7062215279458144,0.0068053631770489485,0.9070287206146297,0.8451393868734444,0.9734501938944747,0.12831080702103037,1.1025009211641834,sig,Random-Effects
F33,Korduv depressiivne häire e korduv depressioon,"Major depressive disorder, recurrent",F30-F39,Meeleoluhäired,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,-0.37008507813462,-0.48948772137168534,-0.25068243489755465,0.06092083537192428,-6.0748523206425995,1.2410187755999613e-9,0.7737368668712586,0.7122779717581846,0.8404987419139185,0.12822077015573385,1.292429045088256,sig,Random-Effects
F40,Foobsed ärevushäired e. foobiad,Phobic anxiety disorders,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,-0.16584479771802885,-0.40277886741028557,0.0710892719742279,0.12088695076091323,-1.3718999170227395,0.1700945962457226,0.8914063864768043,0.7563999287949786,1.0505095460777212,0.29410961728274254,1.121822790559535,nosig,Random-Effects
F41,Muud ärevushäired,Other anxiety disorders,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,0.03464078577247162,-0.05622521812878535,0.12550678967372858,0.04636105796738942,0.7471957563358046,0.4549454053142706,1.0243017520976008,0.961777300553148,1.0908908733308538,0.12911357277770574,1.0243017520976008,nosig,Random-Effects
