parent2_code,parent2_name,parent2_name_EN,parent1_code,parent1_name,parent0_code,parent0_name,parent0_name_EN,short_name,gender,gender_EN,year,prevalence_diff,ci_low,ci_high,se,z,p_value,fold_diff_nat,fold_ci_low_nat,fold_ci_high_nat,ci_width_nat,fold_diff_reg,sig,meta_model_type
I10,Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi,Essential (primary) hypertension,I10-I15,Kõrgvererõhkhaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.2535862845683979,0.09491596804771413,0.41225660108908163,0.0809557307033471,3.132406839703979,0.0017337944046483182,1.1921669507350594,1.0680031987762766,1.3307657131115513,0.26276251433527475,1.1921669507350594,sig,Random-Effects
I11,Südamekahjustusega hüpertooniatõbi,Hypertensive heart disease,I10-I15,Kõrgvererõhkhaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.06302056144659711,-0.05224733328199355,0.17828845617518777,0.05881123104190135,1.0715735809321307,0.28391160491737505,1.0446506512328095,0.9644328296209895,1.131540683398344,0.16710785377735438,1.0446506512328095,nosig,Random-Effects
I13,Südame- ja neerukahjustusega hüpertooniatõbi,Hypertensive heart and chronic kidney disease,I10-I15,Kõrgvererõhkhaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,-0.24826306482591123,-0.3570399932386691,-0.1394861364131534,0.055499452679118794,-4.473252488836131,7.70387203550566e-6,0.8419094236223577,0.780764848568385,0.9078424558736364,0.12707760730525142,1.187776228584602,sig,Random-Effects
I20,Stenokardia e rinnaangiin e rinnaahistus,Angina pectoris,I20-I25,Südame isheemiatõved,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.2436872762998924,0.1744811850327101,0.3128933675670747,0.035309879065672185,6.90139085004123,5.1495831242139875e-12,1.1840149327540122,1.128558485114695,1.2421964652031428,0.11363798008844772,1.1840149327540122,sig,Random-Effects
I25,Krooniline südame isheemiatõbi,Chronic ischemic heart disease,I20-I25,Südame isheemiatõved,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.07072124566212717,-0.04016983004092184,0.1816123213651762,0.056578119076546154,1.2499751991833872,0.21130860716708333,1.05024159905133,0.9725404559205965,1.1341506768824334,0.16161022096183697,1.05024159905133,nosig,Random-Effects
I48,Kodade virvendus ja laperdus,Atrial fibrillation and flutter,I30-I52,Muud südamehaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.22841768588812486,0.059010272716713,0.3978250990595367,0.08643394190284923,2.6426850477890245,0.008225150588929961,1.171549316499274,1.0417508467735361,1.3175202163174118,0.27576936954387565,1.171549316499274,sig,Random-Effects
I49,Muud südamerütmitused e arütmiad,Other cardiac arrhythmias,I30-I52,Muud südamehaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.5939476606490132,0.4682964847726111,0.7195988365254152,0.06410892081054681,9.26466477893511,1.9569105902081232e-20,1.5093712092399947,1.3834749143860405,1.646724073991342,0.2632491596053015,1.5093712092399947,sig,Random-Effects
I50,Südamepuudulikkus,Heart failure,I30-I52,Muud südamehaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,-0.11256770593170809,-0.20488070305581924,-0.020254708807596958,0.04709933338176839,-2.3900063514546845,0.016848081429778186,0.9249403888908537,0.8676104271875758,0.9860585997966608,0.11844817260908502,1.0811507552385666,sig,Random-Effects
I63,Peaajuinfarkt,Cerebral infarction,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,-0.2771224514460644,-0.4853898750015041,-0.06885502789062467,0.10626084213701203,-2.6079451835017884,0.009108753983405844,0.8252353621416969,0.7143040097282851,0.9533943442207318,0.23909033449244665,1.211775507783312,sig,Random-Effects
I67,Peaajuveresoonte muud haigused,Other cerebrovascular diseases,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,-0.29885612381686866,-0.42498698359732184,-0.17272526403641547,0.06435366199346383,-4.64396453223163,3.4178626202233866e-6,0.8128966659892423,0.7448454517373563,0.8871652341235402,0.14231978238618392,1.230168657147911,sig,Random-Effects
I69,Peaajuveresoonte haiguse jääknähud,Sequelae of cerebrovascular disease,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,-0.2981146798144704,-0.4644840437346694,-0.13174531589427135,0.08488388829208056,-3.512029029451089,4.446994219386023e-4,0.81331454519741,0.7247302188351813,0.9127266012073167,0.18799638237213545,1.2295365992222322,sig,Random-Effects
I70,Ateroskleroos,Atherosclerosis,I70-I79,"Arterite, arterioolide ja kapillaaride haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,-0.1812406960189053,-0.31264810815796795,-0.04983328387984262,0.06704583001299393,-2.703235920619965,0.006866798853826464,0.8819442113193797,0.8051625031434393,0.9660479578259663,0.16088545468252702,1.1338585674302573,sig,Random-Effects
I80,Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik,Phlebitis and thrombophlebitis,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.19448675037781898,0.09798023149842704,0.2909932692572109,0.04923892461321896,3.949857798592254,7.819763682008654e-5,1.1443169887919644,1.0702740329164082,1.223482333089718,0.15320830017330977,1.1443169887919644,sig,Random-Effects
I83,Alajäsemete vaariksid e veenikomud,Varicose veins of lower extremities,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.2286397872251734,0.16319379721018232,0.2940857772401645,0.033391424807404986,6.847260592919339,7.527752038147557e-12,1.1717296891298195,1.1197632963441007,1.2261077576580603,0.10634446131395969,1.1717296891298195,sig,Random-Effects
I84,Hemorroidid e päraku veenikomud,Hemorrhoids,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.5066807058221238,0.3859040256884875,0.6274573859557601,0.061621887486865756,8.222414575180272,1.9944635877489234e-16,1.4207775649337975,1.306678325110246,1.5448399581043777,0.23816163299413162,1.4207775649337975,sig,Random-Effects
