parent2_code,parent2_name,parent2_name_EN,parent1_code,parent1_name,parent0_code,parent0_name,parent0_name_EN,short_name,gender,gender_EN,year,prevalence_diff,ci_low,ci_high,se,z,p_value,fold_diff_nat,fold_ci_low_nat,fold_ci_high_nat,ci_width_nat,fold_diff_reg,sig,meta_model_type
I49,Muud südamerütmitused e arütmiad,Other cardiac arrhythmias,I30-I52,Muud südamehaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,0.5666357705052928,0.4601677729374162,0.6731037680731694,0.05432140509095199,10.431169251910129,1.7867590599138293e-25,1.4810658340524945,1.37570179104055,1.5944996358102104,0.21879784476966035,1.4810658340524945,sig,Random-Effects
I50,Südamepuudulikkus,Heart failure,I30-I52,Muud südamehaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,0.5188432165942994,0.38128227790738295,0.6564041552812159,0.07018544206525204,7.392462045219095,1.4413465048248997e-13,1.4328059331949985,1.3024990117722524,1.5761492512807795,0.2736502395085272,1.4328059331949985,sig,Random-Effects
I63,Peaajuinfarkt,Cerebral infarction,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,0.15812386397495817,-0.21214848859147997,0.5283962165413963,0.18891793700654672,0.8369976217212164,0.40259390487007546,1.1158351193135003,0.8632507043991636,1.442324931967446,0.5790742275682824,1.1158351193135003,nosig,Random-Effects
I67,Peaajuveresoonte muud haigused,Other cerebrovascular diseases,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,-0.0075955480648081,-0.109782659445405,0.0945915633157888,0.052137239350639006,-0.14568374082343902,0.8841710573606892,0.9947490022156871,0.9267276619635271,1.0677630743346145,0.1410354123710874,1.0052787163119712,nosig,Random-Effects
I69,Peaajuveresoonte haiguse jääknähud,Sequelae of cerebrovascular disease,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,0.27407499052713175,-0.04360011540258868,0.5917500964568522,0.16208211397530833,1.690963819542016,0.09084371298490908,1.2092185287410178,0.9702308005625174,1.5070738317138934,0.536843031151376,1.2092185287410178,nosig,Random-Effects
I70,Ateroskleroos,Atherosclerosis,I70-I79,"Arterite, arterioolide ja kapillaaride haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,0.32850261458819924,0.2734810172782015,0.38352421189819697,0.028072759369050196,11.701828461877835,1.2473641617988267e-31,1.2557093865126268,1.2087207827837672,1.3045246560123047,0.09580387322853756,1.2557093865126268,sig,Random-Effects
I80,Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik,Phlebitis and thrombophlebitis,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,0.5183238677569689,0.3862976173357907,0.6503501181781471,0.0673615696321894,7.6946524641148315,1.4187927604982672e-14,1.4322902371169466,1.3070348577251347,1.5695490531224485,0.2625141953973138,1.4322902371169466,sig,Random-Effects
I83,Alajäsemete vaariksid e veenikomud,Varicose veins of lower extremities,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,0.19545753215406814,0.08997408383605514,0.3009409804720811,0.053819074814666495,3.6317519917827177,2.8150359264832273e-4,1.1450872526971052,1.0643510625814485,1.2319476743971995,0.16759661181575103,1.1450872526971052,sig,Random-Effects
I84,Hemorroidid e päraku veenikomud,Hemorrhoids,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,M,M,MetaAgeCombined,0.4660962072002622,0.4142831106336956,0.5179093037668288,0.026435739113198856,17.631290927952506,1.4169455952974212e-69,1.3813665625371747,1.3326363124362444,1.4318787221153864,0.099242409679142,1.3813665625371747,sig,Random-Effects
F01,Vaskulaarne dementsus,Vascular dementia,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,-0.22686538048048174,-0.5399696162206565,0.08623885525969302,0.1597499944947464,-1.4201276262825946,0.15557052880224242,0.8544894705568017,0.6877853939741656,1.0615989546877016,0.373813560713536,1.1702894353377824,nosig,Random-Effects
